Fecha muestreo	Mes	Fecha medida área	Especie nombre viejo	Especie	Charco	UM	Altura (cm)	Area (mm2)	Resolución	Peso fresco (g)	Peso seco(g)	LDMC (Leaf dry matter content, mg/g)	LWC(Leaf water content, mg/g)	LWC(otra fórmula)	LDMC(%)	LWC(%)	SLA(Specific leaf area m2/kg)	Fecha entrada estufa	Fecha salida estufa	Observaciones	Hecho por	Observaciones 2
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		20	137.729	600	0.02448	0.00337	137.66339869281	862.336601307189	862.336601307189	13.766339869281	86.2336601307189	40.8691394658754	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		18	123.735	600	0.02876	0.0042	146.036161335188	853.963838664812	853.963838664812	14.6036161335188	85.3963838664812	29.4607142857143	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		14	227.706	600	0.03987	0.00744	186.60647103085	813.39352896915	813.39352896915	18.660647103085	81.339352896915	30.6056451612903	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		16	168.491	600	0.03543	0.00706	199.266158622636	800.733841377364	800.733841377364	19.9266158622636	80.0733841377364	23.8655807365439	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		10	187.503	600	0.03687	0.00638	173.040412259289	826.959587740711	826.959587740711	17.3040412259289	82.6959587740711	29.3891849529781	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		23	277.48	600	0.0438	0.0088	200.913242009132	799.086757990868	799.086757990867	20.0913242009132	79.9086757990868	31.5318181818182	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		21	140.623	600	0.02735	0.00506	185.009140767825	814.990859232175	814.990859232175	18.5009140767825	81.4990859232175	27.7911067193676	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		26	263.937	600	0.05562	0.00805	144.732110751528	855.267889248472	855.267889248472	14.4732110751528	85.5267889248472	32.7872049689441	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		8	137.51	600	0.02691	0.0045	167.224080267559	832.775919732442	832.775919732442	16.7224080267559	83.2775919732442	30.5577777777778	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		25	133.249	600	0.02508	0.0059	235.247208931419	764.752791068581	764.752791068581	23.5247208931419	76.4752791068581	22.5845762711864	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		16	161.815	600	0.02793	0.00695	248.836376655925	751.163623344075	751.163623344074	24.8836376655926	75.1163623344074	23.2827338129496	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		12	89.011	600	0.01234	0.00284	230.145867098865	769.854132901135	769.854132901135	23.0145867098865	76.9854132901134	31.3419014084507	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Cuphea_sp	Cuphea_varia	51		29	229.625	600	0.04092	0.04092	1000	0	0	100	0	5.61155913978495	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Polygonum_punctatum	Polygonum_punctatum	Canaleta_Guri		40	1279.707	600	0.22746	0.03237	142.310735953574	857.689264046426	857.689264046426	14.2310735953574	85.7689264046426	39.533734939759	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Polygonum_punctatum	Polygonum_punctatum	Canaleta_Guri		33	440.936	600	0.0689	0.01134	164.586357039187	835.413642960813	835.413642960813	16.4586357039187	83.5413642960813	38.8832451499118	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	30/10/2019	Polygonum_punctatum	Polygonum_punctatum	Canaleta_Guri		38	1053.706	600	0.20091	0.03162	157.383903240257	842.616096759743	842.616096759743	15.7383903240257	84.2616096759743	33.3240354206199	30/10/2019	01/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		15	6.9814	1200	0.000591	0.000233	394.24703891709	605.75296108291	605.75296108291	39.424703891709	60.575296108291	29.9630901287554	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		10.5	6.8331	1200	0.000548	0.00017	310.21897810219	689.78102189781	689.78102189781	31.021897810219	68.978102189781	40.1947058823529	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		14	3.1057	1200	0.000153	7.4E-05	483.660130718954	516.339869281046	516.339869281046	48.3660130718954	51.6339869281046	41.9689189189189	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		4	3.1917	1200	0.000212	7E-05	330.188679245283	669.811320754717	669.811320754717	33.0188679245283	66.9811320754717	45.5957142857143	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		12	4.4736	1200	0.000347	0.000148	426.512968299712	573.487031700288	573.487031700288	42.6512968299712	57.3487031700288	30.227027027027	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		3	4.4719	1200	0.000338	0.000144	426.03550295858	573.96449704142	573.96449704142	42.603550295858	57.396449704142	31.0548611111111	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		14	7.116	1200	0.000565	0.000232	410.619469026549	589.380530973451	589.380530973451	41.0619469026549	58.9380530973451	30.6724137931034	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		23	3.8456	1200	0.000296	0.000144	486.486486486487	513.513513513513	513.513513513513	48.6486486486487	51.3513513513513	26.7055555555556	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		15	4.1422	1200	0.000301	0.000192	637.873754152824	362.126245847176	362.126245847176	63.7873754152824	36.2126245847176	21.5739583333333	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		8	3.9762	1200	0.000184	8E-05	434.782608695652	565.217391304348	565.217391304348	43.4782608695652	56.5217391304348	49.7025	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		85	300.046	600	0.12754	0.01981	155.323819978046	844.676180021954	844.676180021954	15.5323819978046	84.4676180021954	15.1461887935386	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		67	694.103	600	0.30318	0.04134	136.354640807441	863.645359192559	863.645359192559	13.6354640807441	86.3645359192559	16.7901064344461	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		43	341.34	600	0.11499	0.01704	148.186798852074	851.813201147926	851.813201147926	14.8186798852074	85.1813201147926	20.0316901408451	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		60	281.422	600	0.0925	0.01549	167.459459459459	832.540540540541	832.54054054054	16.7459459459459	83.254054054054	18.1679793415107	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		68	524.418	600	0.2465	0.04156	168.600405679513	831.399594320487	831.399594320487	16.8600405679513	83.1399594320487	12.6183349374398	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		70	306.197	600	0.12484	0.02304	184.556231976931	815.443768023069	815.443768023069	18.4556231976931	81.5443768023069	13.2898003472222	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		55	866.59	600	0.46759	0.08043	172.00966658825	827.99033341175	827.99033341175	17.200966658825	82.799033341175	10.7744622653239	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		64	1060.467	600	0.59431	0.59431	1000	0	0	100	0	1.78436674462822	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		64	1617.676	600	0.65364	0.09686	148.185545560247	851.814454439753	851.814454439753	14.8185545560247	85.1814454439753	16.701176956432	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		61	388.557	600	0.15486	0.02145	138.512204571871	861.487795428129	861.487795428129	13.8512204571871	86.1487795428129	18.1145454545455	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		52	360.101	600	0.13828	0.02416	174.717963552213	825.282036447787	825.282036447787	17.4717963552213	82.5282036447787	14.9048427152318	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		59	594.237	600	0.29981	0.04364	145.558853940829	854.441146059171	854.441146059171	14.5558853940829	85.4441146059171	13.6167965169569	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		77	718.292	600	0.32735	0.04617	141.041698487857	858.958301512143	858.958301512143	14.1041698487857	85.8958301512143	15.5575481914663	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		71	585.76	600	0.23647	0.0395	167.040216517952	832.959783482048	832.959783482048	16.7040216517952	83.2959783482048	14.8293670886076	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Senecio_tweediei	Senecio_tweediei	51		72	502.82	600	0.24053	0.03291	136.822849540598	863.177150459402	863.177150459402	13.6822849540598	86.3177150459402	15.2786387116378	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Galium_sp	Galium_uruguayense	51		18	3.7934	600	0.000275	0.000121	440	560	560	44	56	31.3504132231405	31/10/2019	04/11/2019	10 hojas	Verónica	
20/10/2019	Octubre	31/10/2019	Polygonum_hydropiperoides	Polygonum_hydropiperoides	51		43	444.234	600	0.06798	0.01137	167.255075022065	832.744924977935	832.744924977935	16.7255075022065	83.2744924977935	39.0707124010554	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		36	558.757	600	0.23053	0.07318	317.442415303865	682.557584696135	682.557584696135	31.7442415303865	68.2557584696135	7.63537851872096	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		40	662.124	600	0.31971	0.08204	256.607550592725	743.392449407275	743.392449407275	25.6607550592725	74.3392449407275	8.07074597757192	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		26	640.57	600	0.31167	0.07791	249.975936086245	750.024063913755	750.024063913755	24.9975936086245	75.0024063913755	8.2219227313567	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		25	217.089	600	0.08903	0.03406	382.567673817814	617.432326182186	617.432326182186	38.2567673817814	61.7432326182186	6.37372284204345	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		23	816.285	600	0.26239	0.0767	292.312969244255	707.687030755745	707.687030755745	29.2312969244255	70.7687030755745	10.6425684485007	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		29	1526.719	600	0.50742	0.15955	314.433802372788	685.566197627212	685.566197627212	31.4433802372788	68.5566197627212	9.56890629896584	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		21	1151.265	600	0.3224	0.05916	183.498759305211	816.501240694789	816.501240694789	18.3498759305211	81.6501240694789	19.4601926977688	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		25	777.656	600	0.2619	0.05749	219.511263841161	780.488736158839	780.488736158839	21.9511263841161	78.0488736158839	13.5268046616803	31/10/2019	04/11/2019	antes de procesar la muestra se corto la puntita de la planta por estar seca	Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		26	1124.399	600	0.23666	0.03911	165.258176286656	834.741823713344	834.741823713344	16.5258176286656	83.4741823713344	28.7496548197392	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		20	896.084	600	0.2371	0.06229	262.716153521721	737.283846478279	737.283846478279	26.2716153521721	73.7283846478279	14.3856798844116	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		31	1421.678	600	0.39149	0.09552	243.990906536565	756.009093463435	756.009093463435	24.3990906536565	75.6009093463435	14.8835636515913	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		30	2371.522	600	0.66881	0.13555	202.673405002916	797.326594997084	797.326594997085	20.2673405002916	79.7326594997085	17.4955514570269	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		22	1209.659	600	0.35162	0.07261	206.501336670269	793.498663329731	793.498663329731	20.6501336670269	79.3498663329731	16.6596749758986	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		31	1398.967	600	0.41038	0.10736	261.611189629124	738.388810370876	738.388810370876	26.1611189629124	73.8388810370876	13.0306166169896	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Cyperus_sp	Cyperus_sp	51		26	1120.462	600	0.25741	0.08022	311.642904316072	688.357095683928	688.357095683928	31.1642904316072	68.8357095683928	13.9673647469459	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		28	459.954	600	0.21106	0.05812	275.371932151995	724.628067848005	724.628067848005	27.5371932151995	72.4628067848005	7.91386785960083	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		25	564.648	600	0.24371	0.09045	371.137827746092	628.862172253908	628.862172253908	37.1137827746092	62.8862172253908	6.24265339966833	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		35	286.428	600	0.13211	0.03667	277.571720535917	722.428279464083	722.428279464083	27.7571720535917	72.2428279464083	7.81096263976002	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		26	620.612	600	0.24198	0.07298	301.595173154806	698.404826845194	698.404826845194	30.1595173154806	69.8404826845194	8.50386407234859	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Juncus_sp2	Juncus_dichotomus	51		33	461.709	600	0.22739	0.06658	292.800914728	707.199085272	707.199085272	29.2800914728	70.7199085272	6.93465004505858	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Aster_squamatus	Aster_squamatus	51		13	413.673	600	0.16887	0.018	106.59086871558	893.40913128442	893.40913128442	10.659086871558	89.340913128442	22.9818333333333	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Paspalidium_paludivagum	Paspalidium_paludivagum	Canaleta_Guri		30	871.461	600	0.27208	0.04227	155.358718024111	844.641281975889	844.641281975889	15.5358718024111	84.4641281975889	20.6165365507452	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Myriophyllum_aquaticum	Myriophyllum_aquaticum	51		27	63.344	600	0.01164	0.00128	109.965635738832	890.034364261168	890.034364261168	10.9965635738832	89.0034364261168	49.4875	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Myriophyllum_aquaticum	Myriophyllum_aquaticum	51		43	26.064	600	0.00392	0.00065	165.816326530612	834.183673469388	834.183673469388	16.5816326530612	83.4183673469388	40.0984615384615	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Myriophyllum_aquaticum	Myriophyllum_aquaticum	51		35	54.244	600	0.00893	0.00121	135.498320268757	864.501679731243	864.501679731243	13.5498320268757	86.4501679731243	44.8297520661157	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Myriophyllum_aquaticum	Myriophyllum_aquaticum	51		49	50.367	600	0.00829	0.00116	139.927623642943	860.072376357057	860.072376357057	13.9927623642943	86.0072376357057	43.4198275862069	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Lilaeopsis_attenuata	Lilaeopsis_attenuata	51		35	667.775	600	0.38266	0.02299	60.0794438927507	939.920556107249	939.920556107249	6.00794438927507	93.9920556107249	29.0463244889082	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Trifolium_repens	Trifolium_repens	51		6	546.384	600	0.11732	0.01984	169.110126150699	830.889873849301	830.889873849301	16.9110126150699	83.0889873849301	27.5395161290323	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Trifolium_repens	Trifolium_repens	51		10	455.15	600	0.0918	0.01743	189.869281045752	810.130718954248	810.130718954248	18.9869281045752	81.0130718954248	26.1130235226621	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Trifolium_repens	Trifolium_repens	51		5	378.051	600	0.07511	0.01291	171.881240846758	828.118759153242	828.118759153242	17.1881240846758	82.8118759153242	29.2835786212239	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Trifolium_repens	Trifolium_repens	51		8	583.422	600	0.13241	0.01753	132.391813307152	867.608186692848	867.608186692848	13.2391813307152	86.7608186692848	33.2813462635482	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Trifolium_repens	Trifolium_repens	51		4	363.023	600	0.05931	0.00911	153.59973023099	846.40026976901	846.40026976901	15.359973023099	84.640026976901	39.8488474204171	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Trifolium_repens	Trifolium_repens	51		6	388.198	600	0.06583	0.01482	225.125322801154	774.874677198846	774.874677198845	22.5125322801154	77.4874677198846	26.1941970310391	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Paspalum_pumilum	Paspalum_pumilum	51		10	715.327	600	0.1808	0.04405	243.639380530973	756.360619469027	756.360619469027	24.3639380530973	75.6360619469026	16.2389784335982	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Paspalum_pumilum	Paspalum_pumilum	51		12	814.308	600	0.2136	0.05816	272.284644194757	727.715355805244	727.715355805244	27.2284644194757	72.7715355805244	14.0011691884457	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Paspalum_pumilum	Paspalum_pumilum	51		7	381.161	600	0.10705	0.02206	206.071929005138	793.928070994862	793.928070994862	20.6071929005138	79.3928070994862	17.2783771532185	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Paspalum_pumilum	Paspalum_pumilum	51		11	669.655	600	0.2711	0.07144	263.518996680192	736.481003319808	736.481003319808	26.3518996680192	73.6481003319808	9.37367021276596	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Axonopus_fissifolius	Axonopus_fissifolius	51		9	630.68	600	0.15255	0.03703	242.740085217961	757.259914782039	757.259914782039	24.2740085217961	75.7259914782039	17.0315960032406	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Axonopus_fissifolius	Axonopus_fissifolius	51		10	451.965	600	0.12288	0.02969	241.617838541667	758.382161458333	758.382161458333	24.1617838541667	75.8382161458333	15.2228022903334	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Axonopus_fissifolius	Axonopus_fissifolius	51		12	572.707	600	0.15824	0.02688	169.868554095046	830.131445904955	830.131445904955	16.9868554095046	83.0131445904955	21.3060639880952	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Axonopus_fissifolius	Axonopus_fissifolius	51		10	652.92	600	0.21498	0.04513	209.926504791143	790.073495208857	790.073495208857	20.9926504791143	79.0073495208857	14.4675382229116	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Axonopus_fissifolius	Axonopus_fissifolius	51		11	572.253	600	0.23793	0.0425	178.623965031732	821.376034968268	821.376034968268	17.8623965031732	82.1376034968268	13.4647764705882	31/10/2019	04/11/2019		Mariana	
20/10/2019	Octubre	31/10/2019	Gamochaeta_sp	Gamochaeta_sp	51		5	1235.824	600	0.53105	0.06321	119.028340080972	880.971659919028	880.971659919029	11.9028340080972	88.0971659919029	19.5510836892897	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Poa_annua	Poa_annua	51		4	26.652	1200	0.00364	0.00051	140.10989010989	859.89010989011	859.89010989011	14.010989010989	85.989010989011	52.2588235294118	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		8	112.072	1200	0.01345	0.00142	105.576208178439	894.423791821561	894.423791821561	10.5576208178439	89.4423791821562	78.9239436619718	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		7	102.427	1200	0.01504	0.00253	168.218085106383	831.781914893617	831.781914893617	16.8218085106383	83.1781914893617	40.4849802371542	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		7	141.682	1200	0.01925	0.00209	108.571428571429	891.428571428571	891.428571428571	10.8571428571429	89.1428571428571	67.7904306220096	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		6	80.26	1200	0.01319	0.00207	156.937073540561	843.062926459439	843.062926459439	15.6937073540561	84.3062926459439	38.7729468599034	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		8	60.827	1200	0.00828	0.00116	140.096618357488	859.903381642512	859.903381642512	14.0096618357488	85.9903381642512	52.4370689655172	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		11	156.912	1200	0.0236	0.0046	194.915254237288	805.084745762712	805.084745762712	19.4915254237288	80.5084745762712	34.1113043478261	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		12	166.597	1200	0.02212	0.00396	179.023508137432	820.976491862568	820.976491862568	17.9023508137432	82.0976491862568	42.0699494949495	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		9	128.786	1200	0.01402	0.00281	200.427960057061	799.572039942939	799.572039942939	20.0427960057061	79.9572039942939	45.8313167259786	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		9	147.339	1200	0.02092	0.00345	164.91395793499	835.08604206501	835.08604206501	16.491395793499	83.508604206501	42.7069565217391	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		9	94.061	1200	0.01307	0.00207	158.377964804897	841.622035195103	841.622035195103	15.8377964804897	84.1622035195103	45.4400966183575	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		7	126.515	1200	0.01935	0.00298	154.005167958656	845.994832041344	845.994832041344	15.4005167958656	84.5994832041344	42.4546979865772	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		9	106.611	1200	0.01439	0.00246	170.952050034746	829.047949965254	829.047949965254	17.0952050034746	82.9047949965254	43.3378048780488	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		6	99.055	1200	0.01468	0.00249	169.618528610354	830.381471389646	830.381471389646	16.9618528610354	83.0381471389646	39.781124497992	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		9	91.438	1200	0.01176	0.00162	137.755102040816	862.244897959184	862.244897959184	13.7755102040816	86.2244897959184	56.4432098765432	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		9	203.703	1200	0.03069	0.00487	158.683610296514	841.316389703487	841.316389703487	15.8683610296514	84.1316389703487	41.8281314168378	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		12	177.257	1200	0.02366	0.00359	151.732882502113	848.267117497887	848.267117497887	15.1732882502113	84.8267117497887	49.375208913649	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		6	100.46	1200	0.01552	0.00261	168.170103092784	831.829896907217	831.829896907217	16.8170103092784	83.1829896907217	38.4904214559387	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		8	49.877	1200	0.00784	0.00122	155.612244897959	844.387755102041	844.387755102041	15.5612244897959	84.4387755102041	40.8827868852459	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Oxalis_paludosa	Oxalis_paludosa	51		10	133.386	1200	0.01726	0.00371	214.94785631518	785.05214368482	785.05214368482	21.494785631518	78.505214368482	35.9530997304582	31/10/2019	04/11/2019		Verónica	
20/10/2019	Octubre	31/10/2019	Lolium_multiflorum	Lolium_multiflorum	51		18	430.08	600	0.0936	0.01333	142.41452991453	857.58547008547	857.58547008547	14.241452991453	85.758547008547	32.2640660165041	31/10/2019	04/11/2019		Lu R	
20/10/2019	Octubre	31/10/2019	Lolium_multiflorum	Lolium_multiflorum	51		12	831.273	600	0.21186	0.02867	135.325214764467	864.674785235533	864.674785235533	13.5325214764467	86.4674785235533	28.9945238925706	31/10/2019	04/11/2019		Lu R	
20/10/2019	Octubre	31/10/2019	Lolium_multiflorum	Lolium_multiflorum	51		9	406.766	600	0.15148	0.02126	140.348560866121	859.651439133879	859.651439133879	14.0348560866121	85.9651439133879	19.132925682032	31/10/2019	04/11/2019		Lu R	
20/10/2019	Octubre	31/10/2019	Poa_annua	Poa_annua	51		7	73.201	600	0.01252	0.00267	213.258785942492	786.741214057508	786.741214057508	21.3258785942492	78.6741214057508	27.4161048689139	31/10/2019	04/11/2019		Cinthia	
