migration_rate,biotic_coeff,abiotic_coeff,fixed_interaction_mat,selection_coeff,correlated_div,modular_div,div_diff
5.0,1.0,0.0,10,0.12,2.2802443529138854,2.423395671448718,-0.14315131853483276
5.0,0.5,0.5,9,0.01,2.328453106036567,2.4810560360646843,-0.1526029300281171
5.0,0.0,0.0,4,0.12,2.5881382456601827,2.593159806825306,-0.005021561165123423
5.0,0.1,0.0,5,0.01,2.5311710534432867,2.601179371594696,-0.07000831815140929
5.0,0.5,1.0,6,0.12,2.5250192782402303,2.320793776946466,0.20422550129376438
5.0,2.0,0.0,5,0.5,0.07162706644330837,0.06615963420780677,0.005467432235501599
5.0,2.0,2.0,2,0.01,2.0644700693783453,2.277491066463484,-0.21302099708513866
5.0,0.1,0.1,10,0.5,0.06770054399988476,0.06780534126603878,-0.00010479726615401919
5.0,0.5,2.0,5,0.5,2.1906109886368235,1.8156427971235463,0.3749681915132772
5.0,0.5,5.0,7,0.12,2.4313212110959874,2.5356199549654184,-0.10429874386943094
5.0,1.0,0.1,8,0.5,0.06699096823195846,0.06590619237514017,0.001084775856818293
5.0,1.0,1.0,5,0.01,2.563924482918418,2.443288473418736,0.12063600949968167
5.0,0.5,0.5,7,0.5,0.06533279748682658,0.30788587450162624,-0.24255307701479967
5.0,0.1,0.5,10,0.01,2.6560156190453417,2.5775332117787926,0.07848240726654909
5.0,1.0,5.0,6,0.5,2.4584233494137138,2.52931500689138,-0.07089165747766613
5.0,0.1,1.0,3,0.5,1.1070467423239339,1.4624778255459698,-0.355431083222036
5.0,0.0,2.0,1,0.5,2.571557437557929,2.582738553461405,-0.011181115903476258
5.0,5.0,1.0,2,0.5,1.2589870962276226,1.783926858256795,-0.5249397620291725
5.0,0.1,2.0,2,0.12,2.5822912208153315,2.581927203506874,0.00036401730845758706
5.0,0.5,0.1,4,0.12,2.3806322248061487,2.4033314998821735,-0.022699275076024872
5.0,1.0,0.5,8,0.01,2.5396304956263793,2.441792356718978,0.09783813890740145
5.0,5.0,2.0,3,0.5,2.0955179041934797,2.1987676023511677,-0.10324969815768803
5.0,0.5,0.1,8,0.01,2.405382073583971,2.37959604052006,0.025786033063910807
5.0,2.0,0.0,2,0.01,2.2476179054966123,2.405955284041158,-0.15833737854454588
5.0,0.1,2.0,4,0.5,2.1404192078942486,2.122345913064703,0.01807329482954545
5.0,0.5,0.5,8,0.5,0.3681824327669943,0.06876707684181721,0.2994153559251771
5.0,0.1,1.0,9,0.5,1.3214546383681534,1.3633249329132495,-0.041870294545096165
5.0,0.0,0.5,3,0.01,2.593881277844868,2.58780716934039,0.006074108504478204
5.0,1.0,1.0,2,0.5,1.6830984149190926,1.7205655146905456,-0.037467099771453016
5.0,0.1,1.0,2,0.12,2.5231781341227517,2.5591420123400637,-0.03596387821731195
5.0,2.0,0.5,6,0.01,2.0774299068176196,2.5050756543908883,-0.4276457475732687
5.0,5.0,2.0,9,0.5,2.099858706676835,2.4110264356528353,-0.3111677289760002
5.0,0.0,2.0,6,0.12,2.5927697845041084,2.578817373281286,0.013952411222822647
5.0,2.0,0.1,1,0.5,0.07002870579695586,0.06617070755335615,0.0038579982435997112
5.0,5.0,0.5,6,0.5,0.439266496578861,0.066064712381583,0.373201784197278
5.0,2.0,0.0,3,0.01,2.3800717179648787,2.4778969975614733,-0.0978252795965946
5.0,1.0,0.1,8,0.12,2.389186252687019,2.4342378050171245,-0.045051552330105604
5.0,0.0,5.0,8,0.5,2.5893259454366366,2.587791033022066,0.0015349124145704884
5.0,1.0,0.5,10,0.01,2.5933706485156125,2.292756163687054,0.30061448482855857
5.0,5.0,2.0,4,0.5,2.1439255871295972,1.7930281984914131,0.3508973886381841
5.0,0.1,0.0,2,0.12,2.3589409471444562,2.380193878531867,-0.0212529313874108
5.0,0.5,1.0,2,0.01,2.4948959789773753,2.5413808934986415,-0.04648491452126624
5.0,5.0,5.0,1,0.12,2.496775534130967,2.2820471246046843,0.2147284095262827
5.0,1.0,0.5,6,0.5,0.06871949415764567,0.28553868444061553,-0.21681919028296986
5.0,2.0,1.0,4,0.01,2.082748598027953,2.326915269571494,-0.2441666715435411
5.0,0.1,0.5,6,0.12,2.36219258972895,2.4396458646694663,-0.07745327494051635
5.0,5.0,1.0,4,0.5,1.4729195988129282,1.5965531025452129,-0.12363350373228466
5.0,1.0,2.0,4,0.5,2.0705788853952134,2.3833071366969514,-0.312728251301738
5.0,0.0,2.0,5,0.5,2.584511688028099,2.5775612343886376,0.00695045363946134
5.0,1.0,1.0,9,0.5,0.674770874806234,1.2802384334267576,-0.6054675586205236
5.0,0.5,0.5,8,0.12,2.3132040747540943,2.3321169151591254,-0.01891284040503116
5.0,0.1,1.0,7,0.01,2.651496552063815,2.549448381455459,0.1020481706083558
5.0,5.0,0.0,2,0.12,2.16240486777505,2.3542236849319385,-0.19181881715688842
5.0,0.5,1.0,3,0.01,2.5090006177149182,2.5253267347875794,-0.016326117072661184
5.0,1.0,0.1,1,0.01,2.5192194832578005,2.2619314751295914,0.2572880081282092
5.0,0.5,2.0,9,0.01,2.3211302868903836,2.586298466149163,-0.26516817925877945
5.0,0.1,2.0,8,0.01,2.6839694578580584,2.6437802971409186,0.04018916071713985
5.0,0.0,5.0,10,0.5,2.5870754908723614,2.5933472436790446,-0.0062717528066831285
5.0,1.0,2.0,3,0.12,2.3044024760676427,2.2783288353181548,0.026073640749487925
5.0,1.0,1.0,4,0.5,1.170742031597392,1.1654822962733196,0.005259735324072423
5.0,0.0,1.0,5,0.5,2.5396361076822456,2.5806393413963025,-0.0410032337140569
5.0,2.0,0.1,1,0.12,2.2912189403419068,2.2425349476520635,0.04868399268984325
5.0,0.1,5.0,5,0.12,2.6523791527559606,2.6379627035139803,0.014416449241980267
5.0,1.0,0.0,2,0.12,2.3624826425954635,2.2100551419838377,0.1524275006116258
5.0,5.0,2.0,4,0.12,2.4293344798678476,2.2657376012462342,0.16359687862161332
5.0,0.0,0.1,8,0.01,2.5907607105822223,2.5915920513154975,-0.0008313407332751765
5.0,5.0,1.0,9,0.12,2.3324496999263205,2.119037590986909,0.21341210893941165
5.0,1.0,1.0,3,0.12,2.0276305280111315,2.139589779932406,-0.11195925192127465
5.0,1.0,2.0,9,0.12,2.3943554537093497,2.425505531810815,-0.031150078101465528
5.0,0.5,0.5,1,0.01,2.179658462192316,2.4049433598749164,-0.22528489768260052
5.0,1.0,0.5,6,0.12,2.4333169911985113,2.3955052520254445,0.037811739173066794
5.0,5.0,5.0,2,0.01,2.4229202678634554,2.581264176579671,-0.1583439087162155
5.0,0.5,2.0,7,0.5,1.7848087111758408,1.9786057607238552,-0.19379704954801436
5.0,5.0,0.0,7,0.01,2.367490936869795,2.452805368413459,-0.0853144315436638
5.0,5.0,0.5,5,0.5,0.4601396645557256,0.06653290699804,0.3936067575576856
5.0,1.0,0.5,1,0.12,2.506644150264391,2.4037436248537074,0.1029005254106834
5.0,5.0,5.0,3,0.01,2.2520163205916015,2.4467361131217418,-0.19471979253014027
5.0,0.5,0.1,1,0.12,2.2492191142944415,2.377189348929339,-0.12797023463489765
5.0,1.0,0.5,5,0.5,0.5934624667831545,0.33250345756121563,0.2609590092219389
5.0,2.0,2.0,6,0.01,2.0767361354157616,2.3707783563132634,-0.29404222089750176
5.0,0.1,0.5,5,0.12,2.337932930999226,2.346031981527459,-0.008099050528232787
5.0,0.1,0.1,3,0.5,0.06676277089468761,0.06871132085863728,-0.001948549963949664
5.0,5.0,0.1,2,0.5,0.07050081120911739,0.06615706655079803,0.004343744658319354
5.0,0.0,0.0,5,0.12,2.5886708461946606,2.589833498497259,-0.001162652302598488
5.0,1.0,2.0,10,0.01,2.3878530329133496,2.3868609084315917,0.0009921244817578945
5.0,0.5,2.0,7,0.12,2.4777684350469715,2.049969441331693,0.42779899371527863
5.0,0.5,0.0,8,0.5,0.06707122315002564,0.06626389664160472,0.0008073265084209275
5.0,0.1,2.0,6,0.12,2.5612401369212177,2.5878626701391414,-0.02662253321792374
5.0,0.5,1.0,7,0.12,2.2193739978110494,2.2641244182758986,-0.04475042046484923
5.0,2.0,5.0,9,0.12,2.1768635595804753,2.3072696886902966,-0.1304061291098213
5.0,0.5,2.0,8,0.12,2.3005151922531617,2.470076320577417,-0.16956112832425552
5.0,0.1,5.0,8,0.5,2.4715221735931845,2.51712514101547,-0.045602967422285534
5.0,2.0,0.1,9,0.01,2.4911396308764218,2.399149971825987,0.09198965905043455
5.0,0.0,0.0,9,0.01,2.589249033118979,2.5916401041752,-0.0023910710562211612
5.0,0.1,2.0,1,0.12,2.564373890675953,2.594736754655669,-0.030362863979716437
5.0,0.5,0.0,7,0.12,2.466551342970801,2.384022371346225,0.08252897162457584
5.0,2.0,5.0,4,0.12,2.4326744749327496,2.2362311814558957,0.19644329347685385
5.0,2.0,5.0,8,0.01,2.42051249615136,2.4062097694348847,0.014302726716475256
5.0,5.0,0.0,1,0.5,0.06728723796569416,0.06582135190610967,0.0014658860595844897
5.0,1.0,0.5,3,0.01,2.191196157668726,2.3951666298204137,-0.2039704721516875
5.0,1.0,0.1,9,0.5,0.06738304132108165,0.06628017576052328,0.001102865560558372
5.0,0.1,5.0,10,0.5,2.4685130815807206,2.4787132998645665,-0.010200218283845874
5.0,1.0,0.1,2,0.12,2.541926011327781,2.2844072759637553,0.2575187353640258
5.0,0.0,0.0,7,0.5,2.528690042323265,2.5468576516532164,-0.01816760932995143
5.0,0.5,5.0,7,0.01,2.548820758760019,2.4146549907443005,0.13416576801571845
5.0,5.0,0.0,6,0.12,2.016753304286731,1.9086147973924474,0.1081385068942835
5.0,5.0,5.0,7,0.12,2.315309129183269,2.0818698321469538,0.23343929703631527
5.0,5.0,0.1,9,0.12,2.42248919166932,2.2500484135749845,0.17244077809433556
5.0,5.0,0.5,7,0.5,0.5609144084628943,0.6592278512209737,-0.0983134427580794
5.0,0.0,5.0,3,0.5,2.5913599531400675,2.5919353953465425,-0.0005754422064749853
5.0,2.0,1.0,5,0.01,2.0854367183495666,2.4314211446606175,-0.345984426311051
5.0,0.0,2.0,10,0.5,2.5831512592622254,2.581234218908808,0.001917040353417221
5.0,5.0,1.0,5,0.5,1.4566720706820153,1.5333478436599468,-0.07667577297793149
5.0,0.5,0.1,4,0.01,2.477412804078892,2.2802690437352684,0.1971437603436237
5.0,0.5,0.0,10,0.12,2.33099335838529,2.1205397048790267,0.21045365350626355
5.0,5.0,0.0,1,0.12,2.2689842840247922,2.3083099703343906,-0.03932568630959832
5.0,0.0,2.0,8,0.12,2.5945028136560206,2.589574609700452,0.004928203955568478
5.0,1.0,0.1,9,0.12,2.263359021568198,2.321314718577803,-0.057955697009605345
5.0,1.0,0.5,7,0.5,0.0697077412300737,0.06740623809857718,0.0023015031314965184
5.0,0.0,1.0,10,0.5,2.577579048267686,2.5751001043405766,0.002478943927109345
5.0,0.0,5.0,2,0.12,2.5920135213041497,2.592766593532421,-0.0007530722282713675
5.0,0.5,0.1,7,0.5,0.06713586638889794,0.0657653267309989,0.0013705396578990447
5.0,0.0,0.5,2,0.5,2.586251060268416,2.5785230087659867,0.007728051502429167
5.0,1.0,5.0,8,0.12,2.550760616625563,2.5246425460924606,0.026118070533102333
5.0,0.0,0.0,10,0.5,2.5171580289727777,2.49126342464262,0.025894604330157556
